1.,0.9,0.04743416490252569
2.,0.7,0.0724568837309472
3.,0.5,0.07905694150420949
4.,0.3,0.0724568837309472
5.,0.125,0.05229125165837972
6.,0.05,0.034460121880225555
7.,0.025,0.024685522072664376
8.,0.,0.
