1.,0.9887640449438202,0.011172653397216304
2.,0.9662921348314607,0.019130434894743246
3.,0.9325842696629213,0.026578450686619962
4.,0.898876404494382,0.03195812111056026
5.,0.8314606741573034,0.039680440018738966
6.,0.6966292134831461,0.048729585458246794
7.,0.550561797752809,0.05272820968626895
8.,0.,0.
