1.,0.9,0.04743416490252569
2.,0.775,0.06602556323122129
3.,0.475,0.07895805848676879
4.,0.325,0.07405656621799311
5.,0.075,0.0416458281223942
6.,0.05,0.034460121880225555
7.,0.025,0.024685522072664376
8.,0.,0.
