1.,0.9848484848484849,0.010632264625261166
2.,0.8787878787878788,0.028407177774578546
3.,0.7272727272727273,0.03876376661011099
4.,0.5606060606060606,0.04319852913968169
5.,0.4166666666666667,0.0429107208787031
6.,0.3106060606060606,0.04027650037843001
7.,0.22727272727272727,0.036475379275111186
8.,0.,0.
