                   0                    0                   12                 1715                  856                    0                    0                    0                    0 
                   0                    0                   14                 1707                  853                    0                    0                    0                    0 
                   0                    0                   14                 1708                  852                    0                    0                    0                    0 
                   0                    0                   14                 1701                  850                    0                    0                    0                    0 
                   0                    0                   14                 1711                  855                    0                    0                    0                    0 
                   0                    0                   14                 1719                  859                    0                    0                    0                    0 
                   0                    0                   13                 1726                  862                    0                    0                    0                    0 
                   0                    0                   14                 1723                  861                    0                    0                    0                    0 
                   0                    0                   14                 1715                  857                    0                    0                    0                    0 
                   0                    0                   14                 1714                  858                    0                    0                    0                    0 
                   0                    0                   17                 1715                  860                    0                    0                    0                    0 
                   0                    0                   15                 1701                  852                    0                    0                    0                    0 
                   0                    0                   14                 1710                  856                    0                    0                    0                    0 
                   0                    0                   14                 1691                  845                    0                    0                    0                    0 
                   0                    0                   13                 1710                  854                    0                    0                    0                    0 
                   0                    0                   12                 1712                  856                    0                    0                    0                    0 
                   0                    0                   13                 1713                  857                    0                    0                    0                    0 
                   0                    0                   13                 1697                  849                    0                    0                    0                    0 
                   0                    0                   14                 1692                  847                    0                    0                    0                    0 
                   0                    0                   13                 1684                  841                    0                    0                    0                    0 
                   0                    0                   13                 1674                  836                    0                    0                    0                    0 
                   0                    0                   12                 1697                  847                    0                    0                    0                    0 
                   0                    0                   11                 1700                  851                    0                    0                    0                    0 
                   0                    0                   11                 1700                  851                    0                    0                    0                    0 
                   0                    0                   11                 1718                  857                    0                    0                    0                    0 
                   0                    0                   11                 1717                  855                    0                    0                    0                    0 
                   0                    0                   11                 1726                  858                    0                    0                    0                    0 
                   0                    0                   11                 1722                  856                    0                    0                    0                    0 
                   0                    0                   12                 1705                  848                    0                    0                    0                    0 
                   0                    0                   12                 1717                  854                    0                    0                    0                    0 
                   0                    0                   14                 1719                  856                    0                    0                    0                    0 
                   0                    0                   14                 1716                  856                    0                    0                    0                    0 
                   0                    0                   13                 1721                  858                    0                    0                    0                    0 
                   0                    0                   12                 1699                  848                    0                    0                    0                    0 
                   0                    0                   12                 1697                  847                    0                    0                    0                    0 
                   0                    0                   11                 1717                  855                    0                    0                    0                    0 
                   0                    0                   11                 1757                  875                    0                    0                    0                    0 
                   0                    0                   11                 1742                  866                    0                    0                    0                    0 
                   0                    0                   10                 1725                  857                    0                    0                    0                    0 
                   0                    0                   13                 1748                  870                    0                    0                    0                    0 
                   0                    0                   13                 1756                  874                    0                    0                    0                    0 
                   0                    0                   13                 1760                  876                    0                    0                    0                    0 
