                 221                 2617                 6301                  861                    0                    0                    0                    0                    0 
                 224                 2622                 6296                  858                    0                    0                    0                    0                    0 
                 224                 2634                 6284                  858                    0                    0                    0                    0                    0 
                 210                 2628                 6307                  855                    0                    0                    0                    0                    0 
                 204                 2648                 6288                  860                    0                    0                    0                    0                    0 
                 213                 2654                 6269                  864                    0                    0                    0                    0                    0 
                 207                 2662                 6264                  867                    0                    0                    0                    0                    0 
                 212                 2662                 6260                  866                    0                    0                    0                    0                    0 
                 215                 2649                 6274                  862                    0                    0                    0                    0                    0 
                 227                 2661                 6250                  862                    0                    0                    0                    0                    0 
                 229                 2664                 6243                  864                    0                    0                    0                    0                    0 
                 231                 2647                 6266                  856                    0                    0                    0                    0                    0 
                 238                 2641                 6261                  860                    0                    0                    0                    0                    0 
                 251                 2620                 6279                  850                    0                    0                    0                    0                    0 
                 232                 2623                 6286                  859                    0                    0                    0                    0                    0 
                 239                 2607                 6294                  860                    0                    0                    0                    0                    0 
                 240                 2616                 6283                  861                    0                    0                    0                    0                    0 
                 236                 2634                 6277                  853                    0                    0                    0                    0                    0 
                 240                 2633                 6276                  851                    0                    0                    0                    0                    0 
                 233                 2624                 6297                  846                    0                    0                    0                    0                    0 
                 230                 2637                 6292                  841                    0                    0                    0                    0                    0 
                 231                 2632                 6285                  852                    0                    0                    0                    0                    0 
                 228                 2657                 6261                  854                    0                    0                    0                    0                    0 
                 217                 2634                 6295                  854                    0                    0                    0                    0                    0 
                 232                 2631                 6275                  862                    0                    0                    0                    0                    0 
                 210                 2648                 6281                  861                    0                    0                    0                    0                    0 
                 212                 2641                 6282                  865                    0                    0                    0                    0                    0 
                 204                 2643                 6290                  863                    0                    0                    0                    0                    0 
                 217                 2658                 6270                  855                    0                    0                    0                    0                    0 
                 225                 2672                 6242                  861                    0                    0                    0                    0                    0 
                 222                 2689                 6226                  863                    0                    0                    0                    0                    0 
                 207                 2683                 6248                  862                    0                    0                    0                    0                    0 
                 201                 2714                 6221                  864                    0                    0                    0                    0                    0 
                 206                 2727                 6214                  853                    0                    0                    0                    0                    0 
                 206                 2721                 6221                  852                    0                    0                    0                    0                    0 
                 207                 2720                 6212                  861                    0                    0                    0                    0                    0 
                 209                 2705                 6205                  881                    0                    0                    0                    0                    0 
                 205                 2730                 6192                  873                    0                    0                    0                    0                    0 
                 207                 2710                 6219                  864                    0                    0                    0                    0                    0 
                 215                 2665                 6243                  877                    0                    0                    0                    0                    0 
                 216                 2643                 6260                  881                    0                    0                    0                    0                    0 
                 224                 2657                 6236                  883                    0                    0                    0                    0                    0 
                 228                 2646                 6245                  881                    0                    0                    0                    0                    0 
                 228                 2635                 6267                  870                    0                    0                    0                    0                    0 
                 216                 2652                 6252                  880                    0                    0                    0                    0                    0 
                 200                 2672                 6253                  875                    0                    0                    0                    0                    0 
                 208                 2664                 6245                  883                    0                    0                    0                    0                    0 
                 210                 2667                 6247                  876                    0                    0                    0                    0                    0 
                 212                 2622                 6282                  884                    0                    0                    0                    0                    0 
                 220                 2612                 6304                  864                    0                    0                    0                    0                    0 
                 211                 2613                 6324                  852                    0                    0                    0                    0                    0 
                 214                 2584                 6338                  864                    0                    0                    0                    0                    0 
                 221                 2564                 6349                  866                    0                    0                    0                    0                    0 
                 226                 2547                 6362                  865                    0                    0                    0                    0                    0 
                 211                 2575                 6346                  868                    0                    0                    0                    0                    0 
