                   0                    0                    0                    0                    0                    0                    0                    0                    0 
                   0                    0                    0                    2                    1                    0                    0                    0                    0 
                   0                    0                    0                    2                    1                    0                    0                    0                    0 
                   0                    0                    0                   12                    6                    0                    0                    0                    0 
                   0                    0                    0                   18                    9                    0                    0                    0                    0 
                   0                    0                    0                   24                   12                    0                    0                    0                    0 
                   0                    0                    0                   55                   26                    0                    0                    0                    0 
                   0                    0                    0                   79                   38                    0                    0                    0                    0 
                   0                    0                    0                   97                   47                    0                    0                    0                    0 
                   0                    0                    0                  121                   59                    0                    0                    0                    0 
                   0                    0                    1                  156                   77                    0                    0                    0                    0 
                   0                    0                    0                  169                   83                    0                    0                    0                    0 
                   0                    0                    0                  209                  103                    0                    0                    0                    0 
                   0                    0                    1                  240                  119                    0                    0                    0                    0 
                   0                    0                    1                  268                  133                    0                    0                    0                    0 
                   0                    0                    1                  301                  148                    0                    0                    0                    0 
                   0                    0                    1                  346                  169                    0                    0                    0                    0 
                   0                    0                    1                  390                  191                    0                    0                    0                    0 
                   0                    0                    2                  437                  215                    0                    0                    0                    0 
                   0                    0                    2                  483                  238                    0                    0                    0                    0 
                   0                    0                    1                  525                  257                    0                    0                    0                    0 
                   0                    0                    1                  579                  284                    0                    0                    0                    0 
                   0                    0                    1                  603                  296                    0                    0                    0                    0 
                   0                    0                    1                  654                  323                    0                    0                    0                    0 
                   0                    0                    2                  699                  346                    0                    0                    0                    0 
                   0                    0                    2                  729                  361                    0                    0                    0                    0 
                   0                    0                    2                  761                  377                    0                    0                    0                    0 
                   0                    0                    2                  817                  405                    0                    0                    0                    0 
                   0                    0                    3                  847                  419                    0                    0                    0                    0 
                   0                    0                    3                  878                  433                    0                    0                    0                    0 
                   0                    0                    3                  896                  442                    0                    0                    0                    0 
                   0                    0                    2                  909                  448                    0                    0                    0                    0 
                   0                    0                    2                  922                  456                    0                    0                    0                    0 
                   0                    0                    3                  927                  459                    0                    0                    0                    0 
                   0                    0                    3                  949                  470                    0                    0                    0                    0 
                   0                    0                    3                  975                  483                    0                    0                    0                    0 
                   0                    0                    4                 1018                  505                    0                    0                    0                    0 
                   0                    0                    5                 1042                  519                    0                    0                    0                    0 
                   0                    0                    5                 1070                  533                    0                    0                    0                    0 
                   0                    0                    6                 1085                  541                    0                    0                    0                    0 
                   0                    0                    7                 1135                  568                    0                    0                    0                    0 
                   0                    0                    8                 1152                  577                    0                    0                    0                    0 
                   0                    0                    8                 1156                  579                    0                    0                    0                    0 
                   0                    0                    8                 1152                  577                    0                    0                    0                    0 
                   0                    0                    8                 1181                  590                    0                    0                    0                    0 
                   0                    0                    8                 1194                  595                    0                    0                    0                    0 
                   0                    0                    8                 1226                  611                    0                    0                    0                    0 
                   0                    0                    8                 1274                  635                    0                    0                    0                    0 
                   0                    0                    7                 1313                  654                    0                    0                    0                    0 
                   0                    0                    7                 1316                  654                    0                    0                    0                    0 
                   0                    0                    7                 1350                  671                    0                    0                    0                    0 
                   0                    0                    7                 1366                  679                    0                    0                    0                    0 
                   0                    0                    7                 1394                  693                    0                    0                    0                    0 
                   0                    0                    8                 1386                  691                    0                    0                    0                    0 
                   0                    0                    7                 1389                  692                    0                    0                    0                    0 
                   0                    0                    7                 1403                  699                    0                    0                    0                    0 
                   0                    0                    6                 1411                  701                    0                    0                    0                    0 
                   0                    0                    7                 1423                  706                    0                    0                    0                    0 
                   0                    0                    8                 1425                  706                    0                    0                    0                    0 
                   0                    0                   10                 1453                  721                    0                    0                    0                    0 
                   0                    0                   10                 1458                  722                    0                    0                    0                    0 
                   0                    0                   11                 1460                  722                    0                    0                    0                    0 
                   0                    0                   11                 1484                  734                    0                    0                    0                    0 
                   0                    0                   11                 1483                  735                    0                    0                    0                    0 
                   0                    0                   11                 1510                  750                    0                    0                    0                    0 
                   0                    0                   14                 1532                  764                    0                    0                    0                    0 
                   0                    0                   16                 1531                  766                    0                    0                    0                    0 
                   0                    0                   14                 1538                  767                    0                    0                    0                    0 
                   0                    0                   14                 1537                  765                    0                    0                    0                    0 
                   0                    0                   13                 1544                  768                    0                    0                    0                    0 
                   0                    0                   15                 1567                  779                    0                    0                    0                    0 
                   0                    0                   14                 1569                  778                    0                    0                    0                    0 
                   0                    0                   12                 1564                  773                    0                    0                    0                    0 
                   0                    0                   11                 1550                  767                    0                    0                    0                    0 
                   0                    0                   14                 1552                  771                    0                    0                    0                    0 
                   0                    0                   14                 1550                  770                    0                    0                    0                    0 
                   0                    0                   15                 1569                  780                    0                    0                    0                    0 
                   0                    0                   14                 1578                  784                    0                    0                    0                    0 
                   0                    0                   14                 1574                  782                    0                    0                    0                    0 
                   0                    0                   14                 1582                  786                    0                    0                    0                    0 
                   0                    0                   14                 1578                  781                    0                    0                    0                    0 
                   0                    0                   13                 1559                  774                    0                    0                    0                    0 
                   0                    0                   13                 1580                  786                    0                    0                    0                    0 
                   0                    0                   13                 1592                  792                    0                    0                    0                    0 
                   0                    0                   13                 1589                  789                    0                    0                    0                    0 
